stretch_exponent,coefficient_of_variation,adaptive_model_seconds,nonadaptive_model_seconds,uncalibrated_reduction_percent,predicted_reduction_percent,regime
0.9249999999999999,1.25646212483511,175.12543332886403,197.85750681771515,11.48911348094264,11.991956192839258,interpolation
0.9333333333333333,1.2621099761084908,175.44723078759344,198.4322311796062,11.583299877935874,12.090264835066328,interpolation
0.9416666666666667,1.2677130193112713,175.76838307807458,199.00610147731436,11.676887405328506,12.187948397035681,interpolation
0.95,1.2732726775358303,176.08890978501574,199.57912618393476,11.769876363357822,12.285007192125052,interpolation
0.9583333333333334,1.2787903374405092,176.40883027065365,200.15131386579196,11.862267170056363,12.381441656662961,interpolation
0.9666666666666667,1.284267349604529,176.72816366226974,200.7226731556173,11.95406035408116,12.477252342444114,interpolation
0.975,1.2897050289162204,177.046928840779,201.2932127272794,12.045256547894786,12.572439909612,interpolation
0.9833333333333333,1.295104654991545,177.36514443034434,201.8629412720167,12.1358564812849,12.667005119894808,interpolation
0.9916666666666667,1.3004674726200525,177.68282878896576,202.43186747611765,12.22586097521019,12.760948830182036,interpolation
1.0,1.3057946922355406,178.0,203.0,12.31527093596059,12.8542719864291,interpolation
1.0083333333333333,1.3110874904088687,178.31667586456348,203.56734745863542,12.404087349619195,12.946975617876886,extrapolation
1.0166666666666666,1.3163470103604675,178.63287389477426,204.13391840326923,12.492311276814528,13.03906083157432,extrapolation
1.025,1.3215743624902632,178.94861130779066,204.6997213043856,12.57994384775122,13.13052880719157,extrapolation
1.0333333333333332,1.32677062492285,179.26390502060474,205.2647645358685,12.666986257507581,13.221380792111804,extrapolation
1.0416666666666667,1.331936844065863,179.57877164554955,205.8290563603091,12.75343976158922,13.311618096790198,extrapolation
1.05,1.3370740351796497,179.89322748648226,206.39260491541364,12.839305671727766,13.40124209036879,extrapolation
1.0583333333333333,1.3421831829564277,180.20728853560465,206.9554182014627,12.924585351913729,13.490254196535705,extrapolation
1.0666666666666667,1.3472652421072526,180.52097047088455,207.51750406977726,13.009280214653696,13.578655889618545,extrapolation
1.075,1.3523211379552227,180.8342886540451,208.07887021214867,13.093391717441616,13.66644869090123,extrapolation
1.0833333333333333,1.357351767033438,181.14725812908563,208.63952415118513,13.176921359434255,13.753634165153947,extrapolation
1.0916666666666666,1.3623579976863547,181.45989362130263,209.19947323153497,13.259870678321978,13.840213917366981,extrapolation
1.1,1.3673406706732485,181.77220953678284,209.75872461194618,13.342241247384782,13.926189589677891,extrapolation
1.1083333333333334,1.3723005997726099,182.08421996233267,210.3172852581187,13.424034672726055,14.01156285848421,extrapolation
1.1166666666666667,1.3772385723863656,182.3959386658223,210.8751619363148,13.505252590674166,14.096335431731301,extrapolation
1.125,1.3821553501429147,182.7073790969118,211.43236120768648,13.585896665344718,14.180509046367925,extrapolation
1.1333333333333333,1.387051669498041,183.01855438813618,211.9888894232854,13.665968586355094,14.264085465960758,extrapolation
1.1416666666666666,1.391928242332836,183.3294773563241,212.54475271971967,13.745470066683515,14.347066478459736,extrapolation
1.15,1.3967857565478479,183.64016050432508,213.09995701542266,13.824402840665748,14.429453894107107,extrapolation
1.1583333333333332,1.401624876652717,183.95061602302468,213.65450800750244,13.902768662121895,14.511249543482212,extrapolation
1.1666666666666667,1.4064462443506556,184.26085579362484,214.20841116913914,13.980569302606742,14.592455275675274,extrapolation
1.175,1.4112504791171419,184.57089139016824,214.7616717474992,14.057806549777204,14.673072956583383,extrapolation
1.1833333333333333,1.4160381787723204,184.88073408228962,215.31429476213947,14.134482205870354,14.753104467321913,extrapolation
1.1916666666666667,1.4208099200465718,185.19039483817238,215.8662850038699,14.210598086286419,14.832551702745507,extrapolation
1.2,1.4255662591388494,185.49988432769538,216.41764703404965,14.28615601827049,14.911416570072081,extrapolation
1.2083333333333333,1.4303077322673605,185.80921292575263,216.96838518429132,14.361157839688174,14.989700987604898,extrapolation
1.2166666666666666,1.4350348562122524,186.11839071572848,217.51850355654452,14.435605397889056,15.067406883546278,extrapolation
1.225,1.4397481288499905,186.42742749311594,218.06800602353997,14.509500548653842,15.144536194898667,extrapolation
1.2333333333333334,1.4444480296791602,186.73633276926233,218.6168962295674,14.582845155219664,15.221090866447286,extrapolation
1.2416666666666667,1.449135020337452,187.04511577522874,219.16517759156625,14.655641087379353,15.297072849819973,extrapolation
1.25,1.4538095451096393,187.35378546575214,219.7128533005098,14.727890220650364,15.372484102619739,extrapolation
1.2583333333333333,1.458472031426364,187.66235052329637,220.25992632305966,14.799594435508787,15.447326587625257,extrapolation
1.2666666666666666,1.4631228903536095,187.97081936218206,220.8063994034743,14.87075561668508,15.521602272055766,extrapolation
1.275,1.467762517072735,188.27920013278498,221.35227506575168,14.941375652517012,15.595313126895697,extrapolation
1.2833333333333332,1.472391291350988,188.58750072579153,221.897555615989,15.011456434357088,15.668461126276165,extrapolation
1.2916666666666667,1.4770095780024375,188.89572877650374,222.44224314494286,15.080999856030173,15.74104824690885,extrapolation
1.3,1.481617727339278,189.20389166918375,222.98633953077393,15.150007813338688,15.813076467569537,extrapolation
1.3083333333333333,1.4862160756134932,189.51199654143025,223.52984644196167,15.218482203612112,15.884547768627913,extrapolation
1.3166666666666667,1.4908049454488677,189.8200502885789,224.0727653403735,15.28642492529767,15.95546413162032,extrapolation
1.325,1.4953846462633726,190.1280595681191,224.61509748447565,15.353837877589738,16.025827538862956,extrapolation
1.3333333333333333,1.499955474681943,190.43603080412186,225.1568439326733,15.420722960095189,16.095639973102575,extrapolation
1.3416666666666666,1.5045177149397058,190.74397019167048,225.69800554676613,15.487082072532063,16.164903417201952,extrapolation
1.35,1.5090716392757084,191.05188370128948,226.2385829955086,15.552917114459502,16.233619853858023,extrapolation
1.3583333333333334,1.513617508317217,191.3597770833661,226.77857675826425,15.618229985036454,16.30179126535,extrapolation
1.3666666666666667,1.518155571454678,191.66765587255938,227.31798712874266,15.683022582807114,16.369419633315452,extrapolation
1.375,1.5226860672074207,191.9755253921916,227.85681421880975,15.74729680551117,16.436506938552217,extrapolation
1.3833333333333333,1.5272092235802082,192.28339075861828,228.39505796236168,15.81105454991693,16.503055160844248,extrapolation
1.3916666666666666,1.531725258410739,192.59125688557228,228.9327181192533,15.874297711675448,16.569066278809334,extrapolation
